"pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","distance","fare_amountLR","fare_amountDT","fare_amountRF"
"2010-03-29 20:20:32 UTC",-73.991198,40.739937,-73.997166,40.735269,"1",0.00757675708993662,8.23336754707253,5.34044857768053,4.80079166666667
"2010-03-29 20:20:32 UTC",-73.982034,40.762723,-74.001867,40.761545,"1",0.019867953417507,8.61113761769171,8.58979715410234,7.69674166666666
"2011-10-06 03:59:12 UTC",-73.992455,40.728701,-73.983397,40.750149,"1",0.0232822693911088,9.26839816217059,8.58979715410234,8.78865833333333
"2011-10-06 03:59:12 UTC",-73.983583,40.746993,-73.951178,40.785903,"1",0.0506366677912298,10.5125119066378,14.5487249283668,13.4925583333333
"2012-07-15 16:45:04 UTC",-74.006746,40.731721,-74.010204,40.732318,"1",0.00350915559643104,8.21725244967993,5.34044857768053,3.95315833333333
"2012-07-15 16:45:04 UTC",-73.976446,40.785598,-73.95222,40.772121,"1",0.0277223484755528,8.80207075681847,8.58979715410234,9.22884166666667
"2012-07-15 16:45:04 UTC",-73.973548,40.763349,-73.972096,40.756417,"1",0.00708243799831584,8.30447271197705,5.34044857768053,5.12475
"2012-07-15 16:45:04 UTC",-73.970918,40.756025,-73.975954,40.755563,"1",0.00505714741727385,8.3644923397838,5.34044857768053,4.98444166666667
"2014-10-29 02:09:56 UTC",-73.926071,40.705866,-73.941741,40.714789,"1",0.0180324382433451,8.82680791515295,8.58979715410234,6.08152916666666
"2014-06-14 13:39:00 UTC",-73.970555,40.764702,-73.949132,40.7718,"1",0.0225682638454962,9.11505221837476,8.58979715410234,7.79384166666666
"2014-06-14 13:39:00 UTC",-73.989102,40.73636,-73.992767,40.747767,"1",0.0119813135340041,8.72486694706929,5.34044857768053,6.19124166666666
"2014-06-14 13:39:00 UTC",-74.003525,40.74848,-73.99152,40.76296,"1",0.0188093175048968,9.03380260325907,8.58979715410234,8.26171666666667
"2014-06-14 13:39:00 UTC",-73.990352,40.759992,-74.015665,40.711682,"1",0.0545399309588785,8.26660873706869,14.5487249283668,16.4090583333333
"2014-06-14 13:39:00 UTC",-73.989482,40.75745,-74.00085,40.762705,"1",0.0125238352352657,8.60211464564549,6.70622876557191,5.83094166666667
"2014-06-14 13:39:00 UTC",-73.870785,40.773722,-73.741922,40.689945,"1",0.153701849364276,10.893042587326,8.0776,13.7267033333333
"2014-06-14 13:39:00 UTC",-73.992682,40.733877,-73.938852,40.80822,"1",0.0917853504051729,12.379126691702,17.2541591591592,18.41385
"2014-06-14 13:39:00 UTC",-73.95402,40.778705,-73.950277,40.76881,"1",0.0105792756840913,8.41256122589625,5.34044857768053,6.0583
"2014-06-14 13:39:00 UTC",-73.972742,40.743432,-74.007125,40.710192,"1",0.0478235118848493,8.4190012890241,14.5487249283668,13.57975
"2014-06-14 13:39:00 UTC",-73.953515,40.771137,-73.947295,40.796792,"1",0.0263982466273806,9.62081480657119,8.58979715410234,8.42740833333334
"2014-06-14 13:39:00 UTC",-73.99959,40.73863,-74.00512,40.72886,"1",0.0112264776310356,8.17854545766231,5.34044857768053,5.76723333333333
"2014-06-14 13:39:00 UTC",-73.958925,40.763727,-73.958138,40.773337,"1",0.00964217138407557,8.78746870516201,5.34044857768053,4.9589
"2014-06-14 13:39:00 UTC",-73.96996,40.793912,-73.963747,40.768497,"1",0.0261634018048073,8.42627391781679,8.58979715410234,9.5128875
"2014-06-14 13:39:00 UTC",-73.955135,40.780062,-73.96334,40.762677,"1",0.0192239499063074,8.3796550043801,8.58979715410234,7.84394166666667
"2014-06-14 13:39:00 UTC",-73.981367,40.74415,-73.993107,40.73326,"1",0.0160131102537783,8.29031555684973,6.70622876557191,6.57489166666666
"2014-06-14 13:39:00 UTC",-73.977608,40.749272,-73.979918,40.739127,"1",0.0104046684233501,8.24488843296994,5.34044857768053,5.70431666666666
"2014-06-14 13:39:00 UTC",-74.005682,40.738755,-73.99507,40.73487,"1",0.0113007862115812,8.38786673747517,5.34044857768053,5.52405833333333
"2014-06-14 13:39:00 UTC",-74.006635,40.74421,-73.988025,40.743882,"1",0.0186128902645548,8.69666950552001,8.58979715410234,7.87353333333333
"2014-06-14 13:39:00 UTC",-73.954927,40.783217,-73.952562,40.789407,"1",0.00662641117045614,8.69942941893137,5.34044857768053,4.65206666666667
"2014-06-14 13:39:00 UTC",-74.00477,40.746977,-73.96411,40.802537,"1",0.0688487414554474,11.3276376273813,17.2541591591592,17.761425
"2014-06-14 13:39:00 UTC",-74.00544,40.745935,-73.985797,40.763722,"1",0.026499524863655,9.32253234701704,8.58979715410234,8.53063333333333
"2014-06-14 13:39:00 UTC",-74.01311,40.70408,-73.973397,40.751617,"1",0.0619426245649946,10.8484704444081,17.2541591591592,17.7857916666667
"2014-06-14 13:39:00 UTC",-73.980173,40.74585,-73.986687,40.766567,"1",0.0217169584656859,9.20399097791973,8.58979715410234,9.06234166666666
"2014-06-14 13:39:00 UTC",-73.99287,40.75307,-73.9894,40.75766,"1",0.00575404205754131,8.48415467573613,5.34044857768053,5.07683333333333
"2014-06-14 13:39:00 UTC",-73.96409,40.776612,-73.981708,40.75233,"1",0.0300001574662523,8.39402459854555,11.6376160541586,9.9291875
"2014-06-14 13:39:00 UTC",-73.98736,40.729017,-73.99781,40.729485,"1",0.0104604743678344,8.38288610847432,5.34044857768053,5.36051666666667
"2014-06-14 13:39:00 UTC",-73.96744,40.772032,-73.981815,40.773535,"1",0.0144533606472693,8.63139575764263,6.70622876557191,5.92610833333334
"2014-06-14 13:39:00 UTC",-73.996132,40.726167,-73.984293,40.729047,"1",0.0121842653040814,8.56761880903325,5.34044857768053,5.63320833333333
"2014-06-14 13:39:00 UTC",-73.986387,40.739997,-73.979067,40.737097,"1",0.00787352525873376,8.3622627130252,5.34044857768053,4.78635
"2014-06-14 13:39:00 UTC",-73.997102,40.722197,-73.963812,40.71224,"1",0.0347471718129633,8.89812524595705,11.6376160541586,10.9803833333333
"2014-06-14 13:39:00 UTC",-73.993222,40.747247,-73.959138,40.763547,"1",0.037781067428019,9.66148255487504,11.6376160541586,12.1546916666667
"2014-06-14 13:39:00 UTC",-73.989773,40.73411,-73.943265,40.691587,"1",0.0630174546693256,8.9139880635505,17.2541591591592,16.5135583333333
"2014-06-14 13:39:00 UTC",-73.986618,40.761682,-73.982262,40.771067,"1",0.010346640082657,8.74587388714185,5.34044857768053,5.690825
"2014-06-14 13:39:00 UTC",-73.99221,40.730832,-73.998578,40.719815,"1",0.0127250034577594,8.17955659886183,6.70622876557191,6.585125
"2014-06-14 13:39:00 UTC",-73.96384,40.768102,-73.992085,40.730375,"1",0.0471286171449965,8.4083331643713,14.5487249283668,12.64295
"2014-06-14 13:39:00 UTC",-73.96038,40.776002,-73.938887,40.804297,"1",0.0355324650706967,9.97305272327577,11.6376160541586,9.84258333333333
"2014-06-14 13:39:00 UTC",-73.97256,40.756255,-74.000222,40.76261,"1",0.0283826050425179,8.95728317409936,8.58979715410234,10.1718916666667
"2014-06-14 13:39:00 UTC",-73.977347,40.758262,-74.00764,40.732922,"1",0.0394940685293376,8.45315374640689,11.6376160541586,12.544725
"2014-06-14 13:39:00 UTC",-73.96619,40.76811,-73.99328,40.739977,"1",0.0390555218759126,8.44361790959144,11.6376160541586,12.57155
"2014-06-14 13:39:00 UTC",-73.993332,40.689932,-73.978802,40.684532,"1",0.0155009967421398,8.38572008367448,6.70622876557191,6.99333333333333
"2014-06-14 13:39:00 UTC",-73.989652,40.772837,-73.991937,40.749412,"1",0.0235361817209182,8.26989073442819,8.58979715410234,10.218275
"2014-06-14 13:39:00 UTC",-73.994922,40.749567,-73.992607,40.742872,"1",0.00708394311100734,8.23052499399007,5.34044857768053,4.91715833333333
"2014-06-14 13:39:00 UTC",-73.984972,40.736205,-73.990887,40.742212,"1",0.00843037804609415,8.51150777627845,5.34044857768053,5.49351666666667
"2014-06-14 13:39:00 UTC",-73.98,40.745682,-73.97262,40.758292,"1",0.0146108350206223,8.9163749696568,6.70622876557191,6.64968333333333
"2014-06-14 13:39:00 UTC",-73.975752,40.781657,-73.982252,40.77054,"1",0.0128777982978521,8.34016581555238,6.70622876557191,6.06914166666667
"2014-06-14 13:39:00 UTC",-73.994077,40.741197,-73.984512,40.764202,"1",0.024914237897236,9.37206576975576,8.58979715410234,9.09385
"2014-06-14 13:39:00 UTC",-73.972752,40.76462,-73.966815,40.772452,"1",0.00982792923255164,8.74542305338491,5.34044857768053,5.29716666666667
"2014-06-14 13:39:00 UTC",-73.992943,40.74247,-73.996302,40.738157,"1",0.00546670376003577,8.20704440868086,5.34044857768053,5.37745
"2014-06-14 13:39:00 UTC",-73.96919,40.76946,-74.00148,40.72626,"1",0.053934071791402,8.40998958871988,14.5487249283668,15.5141133333333
"2014-06-14 13:39:00 UTC",-74.003227,40.725407,-73.988945,40.72304,"1",0.0144768163972552,8.49199997536758,6.70622876557191,7.09644166666666
"2014-06-14 13:39:00 UTC",-73.971583,40.766377,-73.97747,40.762815,"1",0.00688074218380409,8.35317138512695,5.34044857768053,4.99674166666667
"2014-06-14 13:39:00 UTC",-73.97615,40.739872,-74.003053,40.756222,"1",0.0314816440009025,9.22262507331921,11.6376160541586,10.22745
"2014-06-14 13:39:00 UTC",-73.97318,40.755452,-73.98097,40.744632,"1",0.0133325353927863,8.29533129186406,6.70622876557191,6.023425
"2014-06-14 13:39:00 UTC",-73.96829,40.755192,-73.987627,40.738435,"1",0.0255874308597058,8.39714727218546,8.58979715410234,8.346575
"2014-06-14 13:39:00 UTC",-73.948185,40.774497,-73.98173,40.767695,"1",0.0342276822031548,8.85709039480591,11.6376160541586,12.1134583333333
"2014-06-14 13:39:00 UTC",-73.78196,40.64479,-73.97213,40.6404,"1",0.190220663966887,11.891166134997,8.0776,14.21542
"2014-06-14 13:39:00 UTC",-73.986835,40.76629,-73.990022,40.764802,"1",0.00351725930234965,8.29949395715431,5.34044857768053,4.18256666666666
"2014-06-14 13:39:00 UTC",-73.97961,40.76717,-73.979495,40.771242,"1",0.00407362357122067,8.48014937825085,5.34044857768053,4.71648333333333
"2014-06-14 13:39:00 UTC",-73.955017,40.773412,-73.959745,40.779475,"1",0.0076885598781547,8.66155108281334,5.34044857768053,4.51023333333334
"2014-06-14 13:39:00 UTC",-73.992555,40.714095,-73.983663,40.721375,"1",0.0114919999999923,8.61969253929478,5.34044857768053,5.86561666666667
"2014-06-14 13:39:00 UTC",-73.961491,40.776958,-73.950262,40.77232,"1",0.0121491351544051,8.59011131698737,5.34044857768053,5.90371666666667
"2014-06-14 13:39:00 UTC",-73.993505,40.74981,-73.984672,40.761817,"1",0.0149060369649354,8.8939909063683,6.70622876557191,6.73703333333333
"2014-06-14 13:39:00 UTC",-73.988536,40.721543,-73.984026,40.743492,"1",0.0224075590147666,9.22849221872533,8.58979715410234,9.07761666666667
"2014-06-14 13:39:00 UTC",-73.973565,40.754947,-74.006003,40.70687,"1",0.0579967393307657,8.34556534961024,14.5487249283668,15.0850333333333
"2014-06-14 13:39:00 UTC",-73.98206,40.77772,-73.97436,40.78747,"1",0.0124238681577009,8.86986287976046,6.70622876557191,4.83185833333333
"2014-06-14 13:39:00 UTC",-73.988327,40.74821,-73.991392,40.744802,"1",0.00458352364453835,8.23367426286552,5.34044857768053,3.921725
"2014-06-14 13:39:00 UTC",-73.995295,40.74963,-73.995878,40.737047,"1",0.012596498640502,8.20659317642875,6.70622876557191,6.00110833333333
"2014-06-14 13:39:00 UTC",-74.012938,40.70807,-73.958972,40.729785,"1",0.0581710441800755,10.2340579507943,14.5487249283668,16.2133716666667
"2014-06-14 13:39:00 UTC",-73.97194,40.762475,-73.98824,40.743342,"1",0.0251348699817639,8.35460056484054,8.58979715410234,8.939875
"2014-06-14 13:39:00 UTC",-74.002072,40.740237,-73.99559,40.716945,"1",0.0241771294408535,8.22627650602593,8.58979715410234,9.59436666666666
"2014-06-14 13:39:00 UTC",-73.991572,40.749837,-73.973802,40.737797,"1",0.0214647268792298,8.53338981485497,8.58979715410234,7.93114166666667
"2014-06-14 13:39:00 UTC",-73.991395,40.735137,-74.00564,40.737587,"1",0.0144541525175312,8.50938723369731,6.70622876557191,6.56194166666667
"2014-06-14 13:39:00 UTC",-73.997557,40.756537,-73.988297,40.764865,"1",0.0124540428777139,8.75766532596431,6.70622876557191,5.684875
"2014-06-14 13:39:00 UTC",-73.955755,40.77963,-73.986795,40.750447,"1",0.0426043318102755,8.53490201274403,11.6376160541586,12.6517333333333
"2014-06-14 13:39:00 UTC",-73.9583,40.80089,-73.97335,40.76376,"1",0.0400641909939589,8.41422883072942,11.6376160541586,12.6412666666667
"2014-06-14 13:39:00 UTC",-74.003687,40.70605,-73.99041,40.73087,"1",0.0281480217599803,9.40411909378875,8.58979715410234,10.9164166666667
"2014-06-14 13:39:00 UTC",-73.999117,40.734173,-73.97389,40.763952,"1",0.0390280715639441,9.91780913999985,11.6376160541586,13.0041583333333
"2014-06-14 13:39:00 UTC",-73.99088,40.75554,-73.97535,40.75122,"1",0.0161196557035175,8.59240298292739,6.70622876557191,7.458825
"2014-06-14 13:39:00 UTC",-73.975692,40.782117,-73.970575,40.758672,"1",0.0239969105094822,8.37402371033246,8.58979715410234,10.3618333333333
"2014-06-14 13:39:00 UTC",-73.954693,40.773215,-73.983427,40.76052,"1",0.0314134649632928,8.65773322232143,11.6376160541586,11.5005483333333
"2014-06-14 13:39:00 UTC",-73.935207,40.75077,-73.949648,40.752697,"1",0.014569001681643,8.67080558293998,6.70622876557191,6.576625
"2014-06-14 13:39:00 UTC",-73.790352,40.643745,-73.994598,40.748702,"1",0.229635363925069,15.3057573871291,8.0776,9.33233333333333
"2014-06-14 13:39:00 UTC",-73.983213,40.744428,-73.992753,40.753042,"1",0.0128535052028533,8.68268362973445,6.70622876557191,6.240875
"2014-06-14 13:39:00 UTC",-74.001452,40.734487,-74.00148,40.734712,"1",0.000226735528755826,8.16773744513705,5.34044857768053,6.682725
"2014-06-14 13:39:00 UTC",-73.967087,40.788497,-73.967118,40.793702,"1",0.00520509231426666,8.61352490786117,5.34044857768053,4.53273333333333
"2014-06-14 13:39:00 UTC",-73.987818,40.75985,-73.961963,40.779332,"1",0.0323732814061261,9.60887548153898,11.6376160541586,10.6280833333333
"2014-06-14 13:39:00 UTC",-73.983472,40.738922,-74.00349,40.722732,"1",0.0257456098005035,8.33570015353703,8.58979715410234,8.76639166666667
"2014-06-14 13:39:00 UTC",-73.981537,40.74393,-74.00091,40.720537,"1",0.0303734354000334,8.29537030421752,11.6376160541586,10.2789083333333
"2014-06-14 13:39:00 UTC",-73.98403,40.757731,-73.872712,40.774424,"1",0.112562664205319,11.8862407380119,17.2541591591592,17.4666583333333
"2014-06-14 13:39:00 UTC",-73.790212,40.644205,-73.898725,40.69862,"1",0.121392188356584,12.0472257317847,17.2541591591592,16.7065166666667
"2014-06-14 13:39:00 UTC",-73.977597,40.758087,-74.013315,40.708975,"1",0.0607269632700359,8.36665920825846,17.2541591591592,15.9060333333333
"2014-06-14 13:39:00 UTC",-73.97876,40.736587,-74.001597,40.75479,"1",0.0292040712572826,9.21927645754731,8.58979715410234,10.2865166666667
"2014-06-14 13:39:00 UTC",-74.002925,40.723357,-74.017655,40.705132,"1",0.0234333848387304,8.17664042658118,8.58979715410234,10.1775916666667
"2014-06-14 13:39:00 UTC",-73.983557,40.770987,-73.990095,40.76183,"1",0.0112514929231546,8.30361041213252,5.34044857768053,5.65411666666667
"2014-06-14 13:39:00 UTC",-73.982112,40.775165,-73.974962,40.790022,"1",0.0164879637614812,9.07740142548855,6.70622876557191,6.57525833333333
"2014-06-14 13:39:00 UTC",-73.97107,40.76405,-73.98289,40.68982,"1",0.0751651867555719,8.26960190263224,17.2541591591592,19.4930083333333
"2014-06-14 13:39:00 UTC",-73.98748,40.776608,-73.97186,40.799902,"1",0.0280462980801379,9.58403975483155,8.58979715410234,8.53739166666667
"2014-06-14 13:39:00 UTC",-74.004957,40.737597,-73.989523,40.742702,"1",0.0162563643229344,8.74088555793031,6.70622876557191,6.61184166666666
"2014-06-14 13:39:00 UTC",-73.987477,40.75013,-73.978405,40.772792,"1",0.0244103959001127,9.3865458088223,8.58979715410234,9.54719166666667
"2014-06-14 13:39:00 UTC",-73.950668,40.779357,-73.981842,40.779302,"1",0.0311740485179651,8.96156994343623,11.6376160541586,11.0759666666667
"2014-06-14 13:39:00 UTC",-73.97548,40.776852,-73.95267,40.783477,"1",0.0237526151191886,9.15606959658411,8.58979715410234,7.95598333333334
"2014-06-14 13:39:00 UTC",-73.996185,40.753532,-73.984365,40.753992,"1",0.0118289475440548,8.56683198511061,5.34044857768053,6.07993333333333
"2014-06-14 13:39:00 UTC",-73.958397,40.778772,-73.966175,40.768047,"1",0.0132485059157587,8.38643980455379,6.70622876557191,6.61563333333333
"2014-06-14 13:39:00 UTC",-73.996115,40.722317,-74.003342,40.722747,"1",0.00723978100497562,8.28544622123285,5.34044857768053,5.126225
"2014-06-14 13:39:00 UTC",-73.969212,40.761087,-73.98627,40.767207,"1",0.0181226312659102,8.78302118473174,8.58979715410234,8.16225833333333
"2014-06-14 13:39:00 UTC",-74.003515,40.725305,-73.989928,40.751592,"1",0.0295907576449105,9.52050386108854,11.6376160541586,9.87910833333333
"2014-06-14 13:39:00 UTC",-74.007248,40.727522,-73.987782,40.724135,"1",0.019758464641777,8.6150833506475,8.58979715410234,8.04453333333333
"2014-06-14 13:39:00 UTC",-73.979138,40.755022,-74.011417,40.709817,"1",0.055546609851537,8.34284882279048,14.5487249283668,15.948875
"2014-06-14 13:39:00 UTC",-73.9624,40.767412,-73.953473,40.772772,"1",0.0104125371067782,8.74791336362322,5.34044857768053,4.84545833333334
"2014-06-14 13:39:00 UTC",-73.958,40.768752,-73.956025,40.771297,"1",0.00322143601519496,8.48924244420017,5.34044857768053,4.97029166666667
"2014-06-14 13:39:00 UTC",-73.96765,40.763025,-73.960562,40.775427,"1",0.0142845842781715,8.97302729927789,6.70622876557191,5.63425833333333
"2014-06-14 13:39:00 UTC",-73.994193,40.751092,-74.003652,40.741975,"1",0.0131374415317515,8.2614252005001,6.70622876557191,5.99040833333333
"2014-06-14 13:39:00 UTC",-73.99808,40.736957,-73.998557,40.724587,"1",0.0123791933905215,8.17027969424448,6.70622876557191,6.41710833333334
"2014-06-14 13:39:00 UTC",-73.975412,40.765327,-73.969302,40.762825,"1",0.00660243167326108,8.42172651007785,5.34044857768053,5.10450833333334
"2014-06-14 13:39:00 UTC",-73.995857,40.732792,-73.985787,40.762177,"1",0.031062567907368,9.64636302002508,11.6376160541586,10.0911166666667
"2014-06-14 13:39:00 UTC",-73.99488,40.765705,-73.9858,40.760697,"1",0.010369496805531,8.42129843952033,5.34044857768053,6.14285833333334
"2014-06-14 13:39:00 UTC",-74.008063,40.722182,-73.95736,40.774037,"1",0.0725240321135115,11.3124245550738,17.2541591591592,18.2245333333333
"2014-06-14 13:39:00 UTC",-74.0018,40.74079,-73.99818,40.72381,"1",0.0173615897889529,8.20087408846241,8.58979715410234,7.3401
"2014-06-14 13:39:00 UTC",-73.95429,40.766287,-73.961268,40.764667,"1",0.00716358038972392,8.4413315352987,5.34044857768053,4.8109
"2014-06-14 13:39:00 UTC",-74.005452,40.707692,-73.98512,40.720387,"1",0.0239698404041505,9.05551288708037,8.58979715410234,9.306425
"2014-06-14 13:39:00 UTC",-73.993063,40.757987,-73.9957,40.740182,"1",0.0179992164829489,8.22602715342261,8.58979715410234,7.29538333333333
"2014-06-14 13:39:00 UTC",-73.98722,40.722402,-73.990852,40.729342,"1",0.00783294478469478,8.49299648616299,5.34044857768053,4.88368333333333
"2014-06-14 13:39:00 UTC",-73.981957,40.768555,-73.971425,40.76216,"1",0.0123214872884698,8.48011137954645,6.70622876557191,6.56846666666667
"2014-06-14 13:39:00 UTC",-73.980095,40.755147,-73.993037,40.736612,"1",0.0226062289867169,8.28917966775074,8.58979715410234,8.73333333333334
"2014-06-14 13:39:00 UTC",-73.958775,40.772602,-73.988202,40.763167,"1",0.0309025493123113,8.70762623311886,11.6376160541586,10.3227583333333
"2014-06-14 13:39:00 UTC",-73.99619,40.743327,-74.00315,40.723092,"1",0.0213985238976915,8.1846852533961,8.58979715410234,8.25678333333333
"2014-06-14 13:39:00 UTC",-73.970323,40.793943,-73.955458,40.779405,"1",0.0207923464043878,8.59923921778879,8.58979715410234,7.959525
"2014-06-14 13:39:00 UTC",-73.97472,40.76165,-73.98253,40.75514,"1",0.0101674087160865,8.33285492314534,5.34044857768053,7.00466666666666
"2014-06-14 13:39:00 UTC",-73.99233,40.743607,-74.005145,40.718915,"1",0.0278194013055605,8.21141504804473,8.58979715410234,9.82925
"2014-06-14 13:39:00 UTC",-73.990102,40.756892,-73.98937,40.736727,"1",0.0201782816166279,8.24388816266864,8.58979715410234,8.1112
"2011-12-12 09:42:12 UTC",-73.9851,40.7365,-73.9902,40.7466,"1",0.0113145923479379,8.68083127367646,5.34044857768053,6.16904166666667
"2011-12-12 09:42:12 UTC",-73.967846,40.801121,-73.971495,40.794979,"1",0.00714418399819904,8.40149708643698,5.34044857768053,4.374
"2011-12-12 09:42:12 UTC",-73.983598,40.744122,-74.00721,40.713087,"1",0.0389961250510834,8.29307254498739,11.6376160541586,11.8844666666667
"2011-12-12 09:42:12 UTC",-74.003716,40.72374,-73.992444,40.73906,"1",0.019019999579387,8.99569360542463,8.58979715410234,7.75925
"2011-12-12 09:42:12 UTC",-73.964083,40.771029,-73.976259,40.756069,"1",0.0192887681307019,8.37495050017928,8.58979715410234,8.195775
"2013-06-27 00:20:40 UTC",-73.970698,40.788531,-73.938011,40.85527,"1",0.0743137543796537,11.859697219331,17.2541591591592,16.6823583333333
"2013-06-27 00:20:40 UTC",-73.987433,40.760706,-73.954302,40.778213,"1",0.0374720990871861,9.72351124560764,11.6376160541586,10.667125
"2009-02-20 13:34:16 UTC",-73.974478,40.756004,-73.961013,40.775931,"1",0.024049772431364,9.3813600182894,8.58979715410234,7.37102500000001
"2009-02-20 13:34:16 UTC",-74.010012,40.720559,-74.002766,40.760599,"1",0.0406903688358799,10.0478056030436,11.6376160541586,12.6059458333333
"2009-02-20 13:34:16 UTC",-73.964135,40.757195,-73.976472,40.765838,"1",0.0150633003687785,8.79735674082989,6.70622876557191,7.14654166666667
"2010-08-22 21:14:08 UTC",-73.863752,40.771078,-73.980705,40.763274,"1",0.117213082141026,10.5627530620123,17.2541591591592,11.79612
"2010-08-22 21:14:08 UTC",-73.992531,40.758518,-74.01358,40.702339,"1",0.0599928365890481,8.22352640451114,17.2541591591592,15.1188875
"2010-08-22 21:14:08 UTC",-74.010177,40.721474,-74.016017,40.717565,"1",0.0070275088758446,8.14954816274771,5.34044857768053,4.94431666666667
"2010-08-22 21:14:08 UTC",-73.977022,40.747605,-73.957033,40.766981,"1",0.02783863317407,9.46568538464772,8.58979715410234,9.21251666666667
"2012-08-06 08:58:08 UTC",-73.996535,40.716279,-73.993749,40.71475,"1",0.00317799260540294,8.1794254663868,5.34044857768053,4.7373
"2012-08-06 08:58:08 UTC",-73.915507,40.746298,-73.986717,40.740458,"1",0.0714490706727467,9.57838847631542,17.2541591591592,15.0548683333333
"2013-11-04 08:34:12 UTC",-73.946295,40.780178,-73.955901,40.784911,"1",0.0107087125743406,8.71355180089314,5.34044857768053,5.50225833333333
"2013-11-04 08:34:12 UTC",-73.995487,40.730777,-74.007569,40.751626,"1",0.0240967949113589,9.16221345847731,8.58979715410234,9.98924166666666
"2013-11-04 08:34:12 UTC",-73.983985,40.769246,-73.987803,40.7479,"1",0.0216847605474448,8.2722468301957,8.58979715410234,8.83798333333333
"2011-06-24 20:34:48 UTC",-73.97265,40.759165,-73.986713,40.73974,"1",0.0239812133554583,8.32238872274987,8.58979715410234,8.84655
"2011-06-24 20:34:48 UTC",-74.001481,40.727788,-73.967842,40.801968,"1",0.0814509344390866,11.9909599280833,17.2541591591592,17.9627916666667
"2011-03-28 20:38:36 UTC",-74.005496,40.745833,-73.991388,40.755096,"1",0.0168771689865298,8.86495783214895,6.70622876557191,7.86735833333334
"2011-03-28 20:38:36 UTC",-73.950124,40.809802,-73.948837,40.807466,"1",0.00266707049025914,8.47379278002818,5.34044857768053,4.97703333333333
"2011-03-28 20:38:36 UTC",-73.982742,40.761639,-74.003303,40.743807,"1",0.0272164462228306,8.3846385317704,8.58979715410234,9.7597
"2011-08-14 20:36:28 UTC",-74.000951,40.73185,-74.005094,40.718853,"1",0.0136413510327957,8.14748012271554,6.70622876557191,6.33265
"2011-08-14 20:36:28 UTC",-73.980988,40.752928,-73.990592,40.736779,"1",0.0187890131992117,8.26484002049052,8.58979715410234,7.96570833333333
"2011-08-14 20:36:28 UTC",-73.994588,40.745616,-73.976172,40.668559,"1",0.0792270806290311,8.35483636890594,17.2541591591592,19.457975
"2011-08-14 20:36:28 UTC",-73.973,40.7642,-73.9516,40.7737,"1",0.0234138847695104,9.18449115368021,8.58979715410234,7.86043333333334
"2015-02-21 15:52:44 UTC",-73.99964142,40.76128387,-74.00495911,40.70695114,"1",0.0545923380721951,8.20976462009141,14.5487249283668,16.4063416666667
"2015-02-21 15:52:44 UTC",-73.99768066,40.74091339,-73.97631073,40.73230743,"1",0.0230377181102387,8.63428014283339,8.58979715410234,8.51769166666667
"2015-02-21 15:52:44 UTC",-73.98439026,40.6964035,-73.98313141,40.7441597,"1",0.0477727887166116,10.3707139599957,14.5487249283668,15.1757416666667
"2015-02-21 15:52:44 UTC",-73.98043823,40.734478,-74.00392914,40.74144745,"1",0.0245029811641409,8.83086855163063,8.58979715410234,8.7596
"2013-01-29 11:29:52 UTC",-74.000547,40.742711,-73.992309,40.764048,"1",0.022872083704813,9.2656204974599,8.58979715410234,8.48586666666667
